2457388.500000000, -2.438798549616266E+07,  1.451805506689223E+08, -2.923591629859805E+04, -2.983963895170234E+01, -5.140928290867070E+00, -7.677072081915259E-04
2457389.500000000, -2.696222763680385E+07,  1.447138372428396E+08, -2.930042441646010E+04, -2.974774692478865E+01, -5.662433575397864E+00, -7.176702651099376E-04
2457390.500000000, -2.952812698482364E+07,  1.442021176236276E+08, -2.935860341091454E+04, -2.964650860366472E+01, -6.182706794787481E+00, -6.216053985577119E-04
2457391.500000000, -3.208487347416598E+07,  1.436455065382340E+08, -2.940659251254797E+04, -2.953586590723720E+01, -6.701555101840960E+00, -4.823290344990738E-04
2457392.500000000, -3.463165219884376E+07,  1.430441357293356E+08, -2.944081085909158E+04, -2.941576441625050E+01, -7.218777062745932E+00, -3.035439115226524E-04
2457393.500000000, -3.716764363592625E+07,  1.423981548354192E+08, -2.945804725265503E+04, -2.928615156589557E+01, -7.734159079283398E+00, -9.017456467441676E-05
2457394.500000000, -3.969202382146432E+07,  1.417077326648547E+08, -2.945558543434739E+04, -2.914697755815719E+01, -8.247470019645746E+00,  1.511632757913439E-04
2457395.500000000, -4.220396476134589E+07,  1.409730589646655E+08, -2.943137116976082E+04, -2.899820003016030E+01, -8.758455421404044E+00,  4.116911364140385E-04
2457396.500000000, -4.470263542823315E+07,  1.401943466365575E+08, -2.938421351702511E+04, -2.883979295386678E+01, -9.266833336142122E+00,  6.801839932482068E-04
2457397.500000000, -4.718720369060240E+07,  1.393718341491154E+08, -2.931399445630610E+04, -2.867175906421021E+01, -9.772294379751585E+00,  9.430972016328809E-04
2457398.500000000, -4.965683938846390E+07,  1.385057876789062E+08, -2.922184295025468E+04, -2.849414343165287E+01, -1.027450824267756E+01,  1.185283269260928E-03
2457399.500000000, -5.211071849526517E+07,  1.375965023772231E+08, -2.911021995976567E+04, -2.830704431885169E+01, -1.077313733307780E+01,  1.391321712445048E-03
2457400.500000000, -5.454802795138398E+07,  1.366443022090088E+08, -2.898286879914254E+04, -2.811061728613808E+01, -1.126785563729153E+01,  1.547251656817572E-03
2457401.500000000, -5.696797046894760E+07,  1.356495380850699E+08, -2.884461255951971E+04, -2.790507028489377E+01, -1.175836853592142E+01,  1.642303553921920E-03
2457402.500000000, -5.936976854126281E+07,  1.346125844188140E+08, -2.870101773339510E+04, -2.769065054906332E+01, -1.224442872548105E+01,  1.670202797243725E-03
2457403.500000000, -6.175266708339853E+07,  1.335338346008457E+08, -2.855797382200509E+04, -2.746762671809234E+01, -1.272584503422350E+01,  1.629789509120627E-03
2457404.500000000, -6.411593447388887E+07,  1.324136960447523E+08, -2.842124984806776E+04, -2.723627033834217E+01, -1.320248367599192E+01,  1.524952065702578E-03
2457405.500000000, -6.645886208442218E+07,  1.312525853951844E+08, -2.829608020284772E+04, -2.699683969527601E+01, -1.367426361438285E+01,  1.364051110776643E-03
2457406.500000000, -6.878076255851458E+07,  1.300509243095189E+08, -2.818681458103657E+04, -2.674956707011230E+01, -1.414114825638447E+01,  1.159042419278222E-03
2457407.500000000, -7.108096713442434E+07,  1.288091360574511E+08, -2.809665151657909E+04, -2.649464929776243E+01, -1.460313499078117E+01,  9.244331652054072E-04
2457408.500000000, -7.335882228488335E+07,  1.275276430942025E+08, -2.802746725600958E+04, -2.623224139503218E+01, -1.506024315849224E+01,  6.761232323215793E-04
2457409.500000000, -7.561368594897451E+07,  1.262068657313309E+08, -2.797974867595732E+04, -2.596245360083993E+01, -1.551250074571027E+01,  4.301633499421698E-04
2457410.500000000, -7.784492368339306E+07,  1.248472219863896E+08, -2.795263438158482E+04, -2.568535259839052E+01, -1.595993060945105E+01,  2.015130887489391E-04
2457411.500000000, -8.005190511898142E+07,  1.234491285859473E+08, -2.794405772925168E+04, -2.540096735912469E+01, -1.640253788655706E+01,  2.953666231597651E-06
2457412.500000000, -8.223400110353146E+07,  1.220130029310563E+08, -2.795097056004405E+04, -2.510929896800643E+01, -1.684030063304424E+01, -1.556658442902759E-04
2457413.500000000, -8.439058180194588E+07,  1.205392656731083E+08, -2.796961301071197E+04, -2.481033257106346E+01, -1.727316521842462E+01, -2.677307050564792E-04
2457414.500000000, -8.652101583148840E+07,  1.190283434675630E+08, -2.799578953853995E+04, -2.450404897602656E+01, -1.770104673646915E+01, -3.297134869084672E-04
2457415.500000000, -8.862467030413117E+07,  1.174806715106033E+08, -2.802511684928089E+04, -2.419043376291388E+01, -1.812383334899592E+01, -3.406981008335919E-04
2457416.500000000, -9.070091150306715E+07,  1.158966955973763E+08, -2.805322299308330E+04, -2.386948276034489E+01, -1.854139267512834E+01, -3.017571535037789E-04
2457417.500000000, -9.274910587091602E+07,  1.142768736114603E+08, -2.807589283312112E+04, -2.354120386021777E+01, -1.895357826880283E+01, -2.153594098830425E-04
2457418.500000000, -9.476862102269410E+07,  1.126216765074948E+08, -2.808916845078021E+04, -2.320561595028190E+01, -1.936023467178321E+01, -8.493555590938229E-05
2457419.500000000, -9.675882658349332E+07,  1.109315889536038E+08, -2.808942157272249E+04, -2.286274613293285E+01, -1.976120013167488E+01,  8.532805208538718E-05
2457420.500000000, -9.871909475766519E+07,  1.092071098554926E+08, -2.807341894107312E+04, -2.251262650596453E+01, -2.015630659339903E+01,  2.904462025590249E-04
2457421.500000000, -1.006488006477275E+08,  1.074487530001608E+08, -2.803840176180750E+04, -2.215529180998237E+01, -2.054537697042269E+01,  5.243575474267459E-04
2457422.500000000, -1.025473224566494E+08,  1.056570480399148E+08, -2.798219746813178E+04, -2.179077931907446E+01, -2.092822010616602E+01,  7.794666886962176E-04
