2451544.500000000,  2.005305641840313E+09, -8.246791716388374E+09,  1.294906093943167E+10, -3.659486442731222E+00,  1.415218172269623E+01, -2.236076689012015E+01
2451545.500000000,  2.004989461943634E+09, -8.245568966785274E+09,  1.294712896744157E+10, -3.659492647348606E+00,  1.415220723921186E+01, -2.236080695668743E+01
2451546.500000000,  2.004673281510799E+09, -8.244346214977217E+09,  1.294519699198920E+10, -3.659498853763227E+00,  1.415223276335796E+01, -2.236084703519963E+01
2451547.500000000,  2.004357100541652E+09, -8.243123460963543E+09,  1.294326501307354E+10, -3.659505061975871E+00,  1.415225829513796E+01, -2.236088712566212E+01
2451548.500000000,  2.004040919036038E+09, -8.241900704743595E+09,  1.294133303069355E+10, -3.659511271987320E+00,  1.415228383455529E+01, -2.236092722808028E+01
2451549.500000000,  2.003724736993801E+09, -8.240677946316711E+09,  1.293940104484818E+10, -3.659517483798357E+00,  1.415230938161343E+01, -2.236096734245946E+01
2451550.500000000,  2.003408554414786E+09, -8.239455185682232E+09,  1.293746905553642E+10, -3.659523697409767E+00,  1.415233493631574E+01, -2.236100746880506E+01
2451551.500000000,  2.003092371298836E+09, -8.238232422839497E+09,  1.293553706275723E+10, -3.659529912822333E+00,  1.415236049866571E+01, -2.236104760712244E+01
2451552.500000000,  2.002776187645798E+09, -8.237009657787844E+09,  1.293360506650957E+10, -3.659536130036833E+00,  1.415238606866681E+01, -2.236108775741699E+01
2451553.500000000,  2.002460003455514E+09, -8.235786890526609E+09,  1.293167306679240E+10, -3.659542349054242E+00,  1.415241164632289E+01, -2.236112791969403E+01
2451554.500000000,  2.002143818727829E+09, -8.234564121055138E+09,  1.292974106360470E+10, -3.659548569874931E+00,  1.415243723163642E+01, -2.236116809395907E+01
2451555.500000000,  2.001827633462588E+09, -8.233341349372763E+09,  1.292780905694542E+10, -3.659554792499864E+00,  1.415246282461128E+01, -2.236120828021745E+01
2451556.500000000,  2.001511447659634E+09, -8.232118575478823E+09,  1.292587704681353E+10, -3.659561016929971E+00,  1.415248842525132E+01, -2.236124847847452E+01
2451557.500000000,  2.001195261318810E+09, -8.230895799372656E+09,  1.292394503320799E+10, -3.659567243165859E+00,  1.415251403355972E+01, -2.236128868873572E+01
2451558.500000000,  2.000879074439963E+09, -8.229673021053602E+09,  1.292201301612777E+10, -3.659573471209603E+00,  1.415253964954093E+01, -2.236132891100625E+01
2451559.500000000,  2.000562887022933E+09, -8.228450240520994E+09,  1.292008099557183E+10, -3.659579701059211E+00,  1.415256527319609E+01, -2.236136914529194E+01
2451560.500000000,  2.000246699067568E+09, -8.227227457774172E+09,  1.291814897153912E+10, -3.659585932716878E+00,  1.415259090452990E+01, -2.236140939159799E+01
2451561.500000000,  1.999930510573708E+09, -8.226004672812471E+09,  1.291621694402861E+10, -3.659592166184829E+00,  1.415261654354691E+01, -2.236144964992958E+01
2451562.500000000,  1.999614321541198E+09, -8.224781885635224E+09,  1.291428491303926E+10, -3.659598401461106E+00,  1.415264219024879E+01, -2.236148992029251E+01
2451563.500000000,  1.999298131969883E+09, -8.223559096241772E+09,  1.291235287857004E+10, -3.659604638548793E+00,  1.415266784464021E+01, -2.236153020269191E+01
2451564.500000000,  1.998981941859605E+09, -8.222336304631451E+09,  1.291042084061989E+10, -3.659610877447783E+00,  1.415269350672435E+01, -2.236157049713329E+01
2451565.500000000,  1.998665751210208E+09, -8.221113510803590E+09,  1.290848879918779E+10, -3.659617118159352E+00,  1.415271917650450E+01, -2.236161080362206E+01
